Timestamp                       (process)[PID]    
2025-08-26 10:30:35.858616+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.858693+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.termius-dmg.mac.helper.GPU
2025-08-26 10:30:35.858829+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.termius-dmg.mac.helper.GPU in LaunchServices
2025-08-26 10:30:35.859228+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.termius-dmg.mac.helper.GPU
2025-08-26 10:30:35.859338+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.termius-dmg.mac.helper.GPU in LaunchServices
2025-08-26 10:30:35.859725+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.termius-dmg.mac.helper.GPU
2025-08-26 10:30:35.859820+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.termius-dmg.mac.helper.GPU in LaunchServices
2025-08-26 10:30:35.860176+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.termius-dmg.mac.helper.GPU
2025-08-26 10:30:35.860201+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.termius-dmg.mac.helper.Renderer
2025-08-26 10:30:35.860319+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.termius-dmg.mac.helper.Renderer in LaunchServices
2025-08-26 10:30:35.860699+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.termius-dmg.mac.helper.Renderer
2025-08-26 10:30:35.860792+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.termius-dmg.mac.helper.Renderer in LaunchServices
2025-08-26 10:30:35.861221+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.termius-dmg.mac.helper.Renderer
2025-08-26 10:30:35.861321+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.termius-dmg.mac.helper.Renderer in LaunchServices
2025-08-26 10:30:35.861691+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.termius-dmg.mac.helper.Renderer
2025-08-26 10:30:35.862842+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.865020+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.866172+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.867506+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.867608+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.Transcode
2025-08-26 10:30:35.867798+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.Transcode in LaunchServices
2025-08-26 10:30:35.868328+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.Transcode
2025-08-26 10:30:35.868478+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.Transcode in LaunchServices
2025-08-26 10:30:35.869016+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.Transcode
2025-08-26 10:30:35.869155+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.Transcode in LaunchServices
2025-08-26 10:30:35.869629+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.Transcode
2025-08-26 10:30:35.869664+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZMScreenshot
2025-08-26 10:30:35.869810+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZMScreenshot in LaunchServices
2025-08-26 10:30:35.870310+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZMScreenshot
2025-08-26 10:30:35.870431+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZMScreenshot in LaunchServices
2025-08-26 10:30:35.870928+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZMScreenshot
2025-08-26 10:30:35.871051+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZMScreenshot in LaunchServices
2025-08-26 10:30:35.871523+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.ZMScreenshot
2025-08-26 10:30:35.871558+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomAutoUpdater
2025-08-26 10:30:35.871691+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomAutoUpdater in LaunchServices
2025-08-26 10:30:35.872216+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomAutoUpdater
2025-08-26 10:30:35.872346+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomAutoUpdater in LaunchServices
2025-08-26 10:30:35.872857+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomAutoUpdater
2025-08-26 10:30:35.872980+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomAutoUpdater in LaunchServices
2025-08-26 10:30:35.873663+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.ZoomAutoUpdater
2025-08-26 10:30:35.873698+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for zoom.us.ZoomHybridConf
2025-08-26 10:30:35.873850+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find zoom.us.ZoomHybridConf in LaunchServices
2025-08-26 10:30:35.874355+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for zoom.us.ZoomHybridConf
2025-08-26 10:30:35.874479+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find zoom.us.ZoomHybridConf in LaunchServices
2025-08-26 10:30:35.874981+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for zoom.us.ZoomHybridConf
2025-08-26 10:30:35.875103+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find zoom.us.ZoomHybridConf in LaunchServices
2025-08-26 10:30:35.875580+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for zoom.us.ZoomHybridConf
2025-08-26 10:30:35.875615+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomPhone
2025-08-26 10:30:35.875755+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomPhone in LaunchServices
2025-08-26 10:30:35.876257+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomPhone
2025-08-26 10:30:35.876384+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomPhone in LaunchServices
2025-08-26 10:30:35.876887+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomPhone
2025-08-26 10:30:35.877012+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomPhone in LaunchServices
2025-08-26 10:30:35.877483+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.ZoomPhone
2025-08-26 10:30:35.877522+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomUninstaller
2025-08-26 10:30:35.877659+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomUninstaller in LaunchServices
2025-08-26 10:30:35.878184+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomUninstaller
2025-08-26 10:30:35.878343+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomUninstaller in LaunchServices
2025-08-26 10:30:35.878859+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.ZoomUninstaller
2025-08-26 10:30:35.878992+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.ZoomUninstaller in LaunchServices
2025-08-26 10:30:35.879464+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.ZoomUninstaller
2025-08-26 10:30:35.879500+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.airhost
2025-08-26 10:30:35.879639+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.airhost in LaunchServices
2025-08-26 10:30:35.880147+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.airhost
2025-08-26 10:30:35.880283+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.airhost in LaunchServices
2025-08-26 10:30:35.880804+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.airhost
2025-08-26 10:30:35.880947+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.airhost in LaunchServices
2025-08-26 10:30:35.881421+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.airhost
2025-08-26 10:30:35.881458+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.aomhost
2025-08-26 10:30:35.881582+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.aomhost in LaunchServices
2025-08-26 10:30:35.882089+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.aomhost
2025-08-26 10:30:35.882210+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.aomhost in LaunchServices
2025-08-26 10:30:35.882712+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.aomhost
2025-08-26 10:30:35.882827+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.aomhost in LaunchServices
2025-08-26 10:30:35.883297+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.aomhost
2025-08-26 10:30:35.883332+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.zCCIMeetingHost
2025-08-26 10:30:35.883473+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.zCCIMeetingHost in LaunchServices
2025-08-26 10:30:35.883979+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.zCCIMeetingHost
2025-08-26 10:30:35.884107+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.zCCIMeetingHost in LaunchServices
2025-08-26 10:30:35.884615+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for us.zoom.zCCIMeetingHost
2025-08-26 10:30:35.884740+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find us.zoom.zCCIMeetingHost in LaunchServices
2025-08-26 10:30:35.885232+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for us.zoom.zCCIMeetingHost
2025-08-26 10:30:35.886758+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.886980+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm
2025-08-26 10:30:35.887145+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm in LaunchServices
2025-08-26 10:30:35.887652+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm
2025-08-26 10:30:35.887774+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm in LaunchServices
2025-08-26 10:30:35.888294+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm
2025-08-26 10:30:35.888435+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm in LaunchServices
2025-08-26 10:30:35.888920+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome.app.lgfkoiakjmimhhijpcahojcgohjajkjm
2025-08-26 10:30:35.888956+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba
2025-08-26 10:30:35.889100+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba in LaunchServices
2025-08-26 10:30:35.889609+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba
2025-08-26 10:30:35.889735+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba in LaunchServices
2025-08-26 10:30:35.890239+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba
2025-08-26 10:30:35.890363+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba in LaunchServices
2025-08-26 10:30:35.890838+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome.app.mdanckkkjioggglmbhnhjfgnamdjjcba
2025-08-26 10:30:35.890873+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp
2025-08-26 10:30:35.891014+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp in LaunchServices
2025-08-26 10:30:35.891524+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp
2025-08-26 10:30:35.891641+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp in LaunchServices
2025-08-26 10:30:35.892145+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp
2025-08-26 10:30:35.892266+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp in LaunchServices
2025-08-26 10:30:35.892747+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome.app.jhimifaeedoifkheafjhpgdjhlhfkdjp
2025-08-26 10:30:35.892784+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.chromium.Chromium.helper.renderer
2025-08-26 10:30:35.892924+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.chromium.Chromium.helper.renderer in LaunchServices
2025-08-26 10:30:35.893426+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.chromium.Chromium.helper.renderer
2025-08-26 10:30:35.893546+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.chromium.Chromium.helper.renderer in LaunchServices
2025-08-26 10:30:35.894044+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.chromium.Chromium.helper.renderer
2025-08-26 10:30:35.894159+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.chromium.Chromium.helper.renderer in LaunchServices
2025-08-26 10:30:35.894626+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for org.chromium.Chromium.helper.renderer
2025-08-26 10:30:35.896123+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.896156+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.python.python
2025-08-26 10:30:35.896447+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 9872 returned -43
2025-08-26 10:30:35.896520+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.python.python in LaunchServices
2025-08-26 10:30:35.897036+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.python.python
2025-08-26 10:30:35.897217+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.python.python in LaunchServices
2025-08-26 10:30:35.897719+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for org.python.python
2025-08-26 10:30:35.897858+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find org.python.python in LaunchServices
2025-08-26 10:30:35.898221+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for org.python.python
2025-08-26 10:30:35.899349+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.899514+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for ai.perplexity.comet.helper.renderer
2025-08-26 10:30:35.899694+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] _LSBundleCopyOrCheckNode: cached node not found, _LSBundleCreateNode for bundleID 24020 returned -43
2025-08-26 10:30:35.899755+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find ai.perplexity.comet.helper.renderer in LaunchServices
2025-08-26 10:30:35.900152+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for ai.perplexity.comet.helper.renderer
2025-08-26 10:30:35.900317+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find ai.perplexity.comet.helper.renderer in LaunchServices
2025-08-26 10:30:35.900756+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for ai.perplexity.comet.helper.renderer
2025-08-26 10:30:35.900844+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find ai.perplexity.comet.helper.renderer in LaunchServices
2025-08-26 10:30:35.901105+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for ai.perplexity.comet.helper.renderer
2025-08-26 10:30:35.902215+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.903384+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.904243+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.google.Chrome
2025-08-26 10:30:35.904302+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.apple.compass
2025-08-26 10:30:35.904418+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.apple.compass in LaunchServices
2025-08-26 10:30:35.904771+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.apple.compass
2025-08-26 10:30:35.904856+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.apple.compass in LaunchServices
2025-08-26 10:30:35.905185+0530  localhost nesessionmanager[21893]: (libsystem_networkextension.dylib) [com.apple.networkextension:] UUID cache miss for com.apple.compass
2025-08-26 10:30:35.905264+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find com.apple.compass in LaunchServices
2025-08-26 10:30:35.905547+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] UUID: Failed to find UUIDs for com.apple.compass
2025-08-26 10:31:11.552691+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (3896)
2025-08-26 10:31:11.576153+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4128)
2025-08-26 10:31:11.597525+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4088)
2025-08-26 10:31:11.604924+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4052)
2025-08-26 10:31:11.608966+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4256)
2025-08-26 10:32:15.151023+0530  localhost pkd[21877]: (PlugInKitDaemon) [com.apple.PlugInKit:persona] could not fetch persona generation ID (Error Domain=PlugInKit Code=-1 "persona generation ID unavailable" UserInfo={NSLocalizedDescription=persona generation ID unavailable}), flushing cache
2025-08-26 10:32:15.910637+0530  localhost pkd[21877]: (PlugInKitDaemon) [com.apple.PlugInKit:persona] could not fetch persona generation ID (Error Domain=PlugInKit Code=-1 "persona generation ID unavailable" UserInfo={NSLocalizedDescription=persona generation ID unavailable}), flushing cache
2025-08-26 10:32:15.971931+0530  localhost pkd[21877]: (PlugInKitDaemon) [com.apple.PlugInKit:persona] could not fetch persona generation ID (Error Domain=PlugInKit Code=-1 "persona generation ID unavailable" UserInfo={NSLocalizedDescription=persona generation ID unavailable}), flushing cache
2025-08-26 10:32:17.141101+0530  localhost pkd[21877]: (PlugInKitDaemon) [com.apple.PlugInKit:persona] could not fetch persona generation ID (Error Domain=PlugInKit Code=-1 "persona generation ID unavailable" UserInfo={NSLocalizedDescription=persona generation ID unavailable}), flushing cache
2025-08-26 10:32:29.865604+0530  localhost pkd[21877]: (PlugInKitDaemon) [com.apple.PlugInKit:persona] could not fetch persona generation ID (Error Domain=PlugInKit Code=-1 "persona generation ID unavailable" UserInfo={NSLocalizedDescription=persona generation ID unavailable}), flushing cache
2025-08-26 10:32:30.320128+0530  localhost pkd[21877]: (PlugInKitDaemon) [com.apple.PlugInKit:persona] could not fetch persona generation ID (Error Domain=PlugInKit Code=-1 "persona generation ID unavailable" UserInfo={NSLocalizedDescription=persona generation ID unavailable}), flushing cache
2025-08-26 10:32:30.341316+0530  localhost pkd[21877]: (PlugInKitDaemon) [com.apple.PlugInKit:persona] could not fetch persona generation ID (Error Domain=PlugInKit Code=-1 "persona generation ID unavailable" UserInfo={NSLocalizedDescription=persona generation ID unavailable}), flushing cache
2025-08-26 10:32:30.818633+0530  localhost pkd[21877]: (PlugInKitDaemon) [com.apple.PlugInKit:persona] could not fetch persona generation ID (Error Domain=PlugInKit Code=-1 "persona generation ID unavailable" UserInfo={NSLocalizedDescription=persona generation ID unavailable}), flushing cache
2025-08-26 10:32:34.411049+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:db] NotifyToken::RegisterDispatch(user.uid.501.com.apple.LaunchServices.database) fired for session key <private>
2025-08-26 10:32:34.435090+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210447, Description: CFURLResolveBookmarkData
2025-08-26 10:32:34.435143+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210448, Description: CFURLResolveBookmarkData
2025-08-26 10:32:34.435235+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:appinstallation] LaunchServices observer: Installed plugins <private>
2025-08-26 10:32:34.470873+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (3896)
2025-08-26 10:32:34.498849+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4128)
2025-08-26 10:32:34.525229+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4088)
2025-08-26 10:32:34.533911+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4052)
2025-08-26 10:32:34.539336+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4256)
2025-08-26 10:32:34.642212+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038c500] activating connection: mach=false listener=false peer=true name=com.apple.nesessionmanager.peer[49841].0x88038c500
2025-08-26 10:32:34.642274+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Got a new session client connection from scutil(49841)
